CodLift;DataEvent;Flags;Num;Name
150;2020-02-26 10:47:46.000;18;144;Не закрыта дверь кабины
150;2020-02-26 10:47:47.000;2;41;Кабина на 2 этаже
150;2020-02-26 10:58:54.000;16;144;Не закрыта дверь кабины
150;2020-02-26 11:01:13.000;18;144;Не закрыта дверь кабины
150;2020-02-26 11:01:14.000;2;41;Кабина на 9 этаже
150;2020-02-26 11:21:19.000;16;144;Не закрыта дверь кабины
150;2020-02-26 11:23:38.000;18;144;Не закрыта дверь кабины
150;2020-02-26 11:23:38.000;2;41;Кабина на 2 этаже
150;2020-02-26 11:33:37.000;16;144;Не закрыта дверь кабины
350;2020-02-26 11:59:38.000;18;128;81 - Нарушение обмена в сети
350;2020-02-26 11:59:57.000;16;128;81 - Нарушение обмена в сети
150;2020-02-26 12:09:17.000;18;144;Не закрыта дверь кабины
150;2020-02-26 12:09:17.000;2;41;Кабина на 2 этаже
150;2020-02-26 12:10:09.000;16;144;Не закрыта дверь кабины
150;2020-02-26 12:12:44.000;18;144;Не закрыта дверь кабины
150;2020-02-26 12:12:44.000;2;41;Кабина на 9 этаже
150;2020-02-26 12:21:00.000;16;144;Не закрыта дверь кабины
150;2020-02-26 12:23:19.000;18;144;Не закрыта дверь кабины
150;2020-02-26 12:23:19.000;2;41;Кабина на 2 этаже
150;2020-02-26 12:31:09.000;16;144;Не закрыта дверь кабины
350;2020-02-26 12:32:53.000;18;128;81 - Нарушение обмена в сети
350;2020-02-26 12:33:01.000;16;128;81 - Нарушение обмена в сети
350;2020-02-26 12:35:48.000;18;144;Не закрыта дверь кабины
350;2020-02-26 12:35:48.000;2;41;Кабина на 12 этаже
350;2020-02-26 12:36:08.000;16;144;Не закрыта дверь кабины
150;2020-02-26 13:12:46.000;18;213;Нет связи
150;2020-02-26 13:18:07.000;16;213;Нет связи
450;2020-02-26 15:53:58.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-26 15:54:04.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
150;2020-02-26 16:10:26.000;18;213;Нет связи
150;2020-02-26 16:12:17.000;16;213;Нет связи
150;2020-02-26 17:45:37.000;18;144;Не закрыта дверь кабины
150;2020-02-26 17:45:37.000;2;41;Кабина на 2 этаже
150;2020-02-26 17:46:51.000;16;144;Не закрыта дверь кабины
350;2020-02-27 07:59:51.000;18;144;Не закрыта дверь кабины
350;2020-02-27 07:59:52.000;2;41;Кабина на 11 этаже
350;2020-02-27 08:00:04.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-27 08:00:30.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-27 08:00:36.000;16;144;Не закрыта дверь кабины
150;2020-02-27 09:01:38.000;18;144;Не закрыта дверь кабины
150;2020-02-27 09:01:38.000;2;41;Кабина на 11 этаже
150;2020-02-27 09:03:53.000;16;144;Не закрыта дверь кабины
450;2020-02-27 11:18:32.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-27 11:18:43.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
150;2020-02-27 12:39:22.000;18;144;Не закрыта дверь кабины
150;2020-02-27 12:39:22.000;2;41;Кабина на 25 этаже
150;2020-02-27 12:39:45.000;16;144;Не закрыта дверь кабины
150;2020-02-27 12:44:06.000;18;144;Не закрыта дверь кабины
150;2020-02-27 12:44:06.000;2;41;Кабина на 21 этаже
150;2020-02-27 12:44:15.000;16;144;Не закрыта дверь кабины
150;2020-02-27 15:25:46.000;18;213;Нет связи
150;2020-02-27 15:29:58.000;16;213;Нет связи
350;2020-02-27 17:35:50.000;18;132;Отсутствует напряжение в цепи управления
350;2020-02-27 17:35:53.000;16;132;Отсутствует напряжение в цепи управления
350;2020-02-27 18:30:57.000;18;130;Многократный реверс дверей
350;2020-02-27 18:30:58.000;2;41;Кабина на 1 этаже
350;2020-02-27 18:31:08.000;16;130;Многократный реверс дверей
350;2020-02-27 18:37:57.000;18;144;Не закрыта дверь кабины
350;2020-02-27 18:37:57.000;2;41;Кабина на 2 этаже
350;2020-02-27 18:38:11.000;18;128;67 - Разрыв контакта фотореверса
350;2020-02-27 18:38:16.000;16;128;67 - Разрыв контакта фотореверса
350;2020-02-27 18:38:21.000;16;144;Не закрыта дверь кабины
350;2020-02-27 20:02:14.000;18;144;Не закрыта дверь кабины
350;2020-02-27 20:02:15.000;2;41;Кабина на 16 этаже
350;2020-02-27 20:02:28.000;16;144;Не закрыта дверь кабины
400;2020-02-27 20:36:13.000;18;178;Отсутствует обмен с MCS
400;2020-02-27 20:36:18.000;16;178;Отсутствует обмен с MCS
350;2020-02-27 22:08:56.000;18;144;Не закрыта дверь кабины
350;2020-02-27 22:08:56.000;2;41;Кабина на 12 этаже
350;2020-02-27 22:09:03.000;16;144;Не закрыта дверь кабины
250;2020-02-28 00:01:59.000;18;145;Разрыв цепи безопасности
250;2020-02-28 00:01:59.000;2;41;Кабина на 9 этаже
250;2020-02-28 00:02:16.000;16;145;Разрыв цепи безопасности
150;2020-02-28 07:29:58.000;18;161;Авария привода дверей
150;2020-02-28 07:29:58.000;2;41;Кабина на 1 этаже
150;2020-02-28 07:30:18.000;16;161;Авария привода дверей
400;2020-02-28 10:32:58.000;18;213;Нет связи
400;2020-02-28 10:39:20.000;16;213;Нет связи
150;2020-02-28 10:44:40.000;18;144;Не закрыта дверь кабины
150;2020-02-28 10:44:41.000;2;41;Кабина на 12 этаже
150;2020-02-28 10:44:54.000;16;144;Не закрыта дверь кабины
300;2020-02-28 10:47:18.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-28 10:47:20.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
300;2020-02-28 10:47:25.000;18;133;Зажата кнопка СТОП в кабине лифта
300;2020-02-28 10:47:26.000;16;133;Зажата кнопка СТОП в кабине лифта
150;2020-02-28 11:15:58.000;18;144;Не закрыта дверь кабины
150;2020-02-28 11:15:58.000;2;41;Кабина на 2 этаже
150;2020-02-28 11:17:37.000;16;144;Не закрыта дверь кабины
150;2020-02-28 11:20:39.000;18;144;Не закрыта дверь кабины
150;2020-02-28 11:20:39.000;2;41;Кабина на 12 этаже
150;2020-02-28 11:27:55.000;16;144;Не закрыта дверь кабины
150;2020-02-28 11:58:05.000;18;144;Не закрыта дверь кабины
150;2020-02-28 11:58:05.000;2;41;Кабина на 2 этаже
150;2020-02-28 11:59:30.000;16;144;Не закрыта дверь кабины
400;2020-02-28 13:02:33.000;18;178;Отсутствует обмен с MCS
400;2020-02-28 13:02:36.000;16;178;Отсутствует обмен с MCS
150;2020-02-28 13:53:42.000;18;144;Не закрыта дверь кабины
150;2020-02-28 13:53:42.000;2;41;Кабина на 2 этаже
150;2020-02-28 13:58:46.000;16;144;Не закрыта дверь кабины
150;2020-02-28 14:01:26.000;18;144;Не закрыта дверь кабины
150;2020-02-28 14:01:26.000;2;41;Кабина на 22 этаже
350;2020-02-28 14:12:14.000;18;144;Не закрыта дверь кабины
350;2020-02-28 14:12:14.000;2;41;Кабина на 8 этаже
350;2020-02-28 14:13:28.000;16;144;Не закрыта дверь кабины
150;2020-02-28 14:13:42.000;16;144;Не закрыта дверь кабины
450;2020-02-28 16:19:52.000;18;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
450;2020-02-28 16:20:33.000;16;128;55 - Зажата кнопка «Двери» или разомкнут «фотореверс»
150;2020-02-28 17:53:46.000;18;213;Нет связи
150;2020-02-28 18:00:27.000;16;213;Нет связи
350;2020-02-29 03:36:58.000;18;213;Нет связи
350;2020-02-29 04:33:47.000;18;132;Отсутствует напряжение в цепи управления
350;2020-02-29 04:33:47.000;16;213;Нет связи
350;2020-02-29 04:33:47.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-29 08:04:00.000;18;130;Многократный реверс дверей
550;2020-02-29 08:04:00.000;18;164;Аварийная блокировка
550;2020-02-29 08:04:01.000;2;41;Кабина на 1 этаже
550;2020-02-29 08:04:08.000;18;128;48 - 8 реверсов
550;2020-02-29 08:04:23.000;3;17;Вызов диалога управления
550;2020-02-29 08:06:55.000;3;17;Вызов диалога управления
550;2020-02-29 08:07:14.000;3;12;Включение ГГС с лифтом
550;2020-02-29 08:07:19.000;3;14;Выключение ГГС
550;2020-02-29 08:07:19.000;3;19;Выключение лифта
550;2020-02-29 08:07:25.000;18;145;Разрыв цепи безопасности
550;2020-02-29 08:07:25.000;16;128;48 - 8 реверсов
550;2020-02-29 08:07:25.000;2;41;Кабина на 1 этаже
550;2020-02-29 08:07:33.000;18;128;43 - Неисправна цепь блокировок
550;2020-02-29 08:07:41.000;18;132;Отсутствует напряжение в цепи управления
550;2020-02-29 08:07:41.000;18;178;Отсутствует обмен с MCS
550;2020-02-29 08:07:41.000;16;128;43 - Неисправна цепь блокировок
550;2020-02-29 08:07:41.000;16;145;Разрыв цепи безопасности
550;2020-02-29 08:07:41.000;16;164;Аварийная блокировка
550;2020-02-29 08:07:58.000;3;18;Включение лифта
550;2020-02-29 08:07:59.000;16;130;Многократный реверс дверей
550;2020-02-29 08:07:59.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-29 08:07:59.000;16;178;Отсутствует обмен с MCS
550;2020-02-29 08:08:02.000;18;132;Отсутствует напряжение в цепи управления
550;2020-02-29 08:08:02.000;18;178;Отсутствует обмен с MCS
550;2020-02-29 08:08:26.000;16;132;Отсутствует напряжение в цепи управления
550;2020-02-29 08:08:26.000;16;178;Отсутствует обмен с MCS
150;2020-02-29 10:06:28.000;18;144;Не закрыта дверь кабины
150;2020-02-29 10:06:28.000;2;41;Кабина на 2 этаже
150;2020-02-29 10:07:36.000;16;144;Не закрыта дверь кабины
150;2020-02-29 10:09:55.000;18;144;Не закрыта дверь кабины
150;2020-02-29 10:09:55.000;2;41;Кабина на 9 этаже
150;2020-02-29 10:21:06.000;16;144;Не закрыта дверь кабины
150;2020-02-29 11:10:09.000;18;144;Не закрыта дверь кабины
150;2020-02-29 11:10:09.000;2;41;Кабина на 2 этаже
150;2020-02-29 11:11:39.000;16;144;Не закрыта дверь кабины
150;2020-02-29 11:14:23.000;18;144;Не закрыта дверь кабины
150;2020-02-29 11:14:23.000;2;41;Кабина на 17 этаже
150;2020-02-29 11:15:58.000;16;144;Не закрыта дверь кабины
150;2020-02-29 12:28:14.000;18;144;Не закрыта дверь кабины
150;2020-02-29 12:28:14.000;2;41;Кабина на 2 этаже
150;2020-02-29 12:29:13.000;16;144;Не закрыта дверь кабины
150;2020-02-29 12:31:25.000;18;144;Не закрыта дверь кабины
150;2020-02-29 12:31:25.000;2;41;Кабина на 5 этаже
150;2020-02-29 12:34:08.000;16;144;Не закрыта дверь кабины
350;2020-02-29 13:00:12.000;18;144;Не закрыта дверь кабины
350;2020-02-29 13:00:13.000;2;41;Кабина на 10 этаже
350;2020-02-29 13:00:20.000;16;144;Не закрыта дверь кабины
350;2020-02-29 13:45:11.000;18;128;81 - Нарушение обмена в сети
350;2020-02-29 13:45:23.000;16;128;81 - Нарушение обмена в сети
150;2020-02-29 14:00:34.000;18;144;Не закрыта дверь кабины
150;2020-02-29 14:00:34.000;2;41;Кабина на 2 этаже
150;2020-02-29 14:01:36.000;16;144;Не закрыта дверь кабины
150;2020-02-29 14:04:53.000;18;144;Не закрыта дверь кабины
150;2020-02-29 14:04:53.000;2;41;Кабина на 18 этаже
150;2020-02-29 14:10:33.000;16;144;Не закрыта дверь кабины
150;2020-02-29 15:04:56.000;18;144;Не закрыта дверь кабины
150;2020-02-29 15:04:56.000;2;41;Кабина на 16 этаже
150;2020-02-29 15:14:21.000;16;144;Не закрыта дверь кабины
150;2020-02-29 16:13:53.000;18;144;Не закрыта дверь кабины
150;2020-02-29 16:13:53.000;2;41;Кабина на 2 этаже
150;2020-02-29 16:13:55.000;16;144;Не закрыта дверь кабины
150;2020-02-29 16:36:01.000;18;144;Не закрыта дверь кабины
150;2020-02-29 16:36:01.000;2;41;Кабина на 2 этаже
150;2020-02-29 16:36:02.000;16;144;Не закрыта дверь кабины
350;2020-02-29 17:27:42.000;18;144;Не закрыта дверь кабины
350;2020-02-29 17:27:43.000;2;41;Кабина на 8 этаже
150;2020-02-29 17:28:16.000;18;144;Не закрыта дверь кабины
150;2020-02-29 17:28:16.000;2;41;Кабина на 2 этаже
350;2020-02-29 17:28:25.000;16;144;Не закрыта дверь кабины
150;2020-02-29 17:33:43.000;16;144;Не закрыта дверь кабины
150;2020-02-29 17:36:00.000;18;144;Не закрыта дверь кабины
150;2020-02-29 17:36:00.000;2;41;Кабина на 8 этаже
150;2020-02-29 17:38:31.000;16;144;Не закрыта дверь кабины
150;2020-02-29 17:40:57.000;18;144;Не закрыта дверь кабины
150;2020-02-29 17:40:57.000;2;41;Кабина на 8 этаже
150;2020-02-29 17:43:19.000;16;144;Не закрыта дверь кабины
300;2020-02-29 18:24:32.000;18;144;Не закрыта дверь кабины
300;2020-02-29 18:24:32.000;2;41;Кабина на 1 этаже
300;2020-02-29 18:25:07.000;18;128;Ожидание номера СК или данных станции
300;2020-02-29 18:25:08.000;16;128;Ожидание номера СК или данных станции
300;2020-02-29 18:27:22.000;16;144;Не закрыта дверь кабины
300;2020-02-29 18:28:45.000;18;144;Не закрыта дверь кабины
300;2020-02-29 18:28:45.000;2;41;Кабина на 7 этаже
300;2020-02-29 18:39:54.000;16;144;Не закрыта дверь кабины
150;2020-02-29 19:37:50.000;18;144;Не закрыта дверь кабины
150;2020-02-29 19:37:50.000;2;41;Кабина на 2 этаже
150;2020-02-29 19:41:48.000;16;144;Не закрыта дверь кабины
150;2020-02-29 19:44:05.000;18;144;Не закрыта дверь кабины
150;2020-02-29 19:44:05.000;2;41;Кабина на 8 этаже
150;2020-02-29 19:46:13.000;16;144;Не закрыта дверь кабины
150;2020-02-29 19:49:08.000;18;144;Не закрыта дверь кабины
150;2020-02-29 19:49:08.000;2;41;Кабина на 8 этаже
150;2020-02-29 19:56:08.000;16;144;Не закрыта дверь кабины
150;2020-02-29 20:24:26.000;18;213;Нет связи
150;2020-02-29 20:28:28.000;16;213;Нет связи
